date,irrad_ly,au_corr,irrad_corr
2013-04-06,0.008039,0.999835,0.008037673565
2013-04-07,0.008097,1.000411,0.008100327866999999
2013-04-08,0.008153,1.000987,0.008161047011
2013-04-09,0.008141,1.001563,0.008153724383
2013-04-10,0.008053,1.002138,0.008070217313999999
2013-04-11,0.007853,1.002714,0.007874313042000002
2013-04-12,0.007707,1.003289,0.007732348323000001
2013-04-13,0.00753,1.003863,0.00755908839
2013-04-14,0.007405,1.004437,0.007437855985
2013-04-15,0.007301,1.00501,0.00733757801
2013-04-16,0.007191,1.005581,0.007231132971
2013-04-17,0.007034,1.006151,0.007077266134000001
2013-04-18,0.006853,1.00672,0.00689905216
2013-04-19,0.006801,1.007287,0.006850558887
2013-04-20,0.006847,1.007852,0.0069007626439999996
2013-04-21,0.006876,1.008415,0.006933861540000001
2013-04-22,0.006833,1.008976,0.006894333008000001
2013-04-23,0.006871,1.009534,0.006936508114
2013-04-24,0.006963,1.01009,0.007033256669999999
2013-04-25,0.007148,1.010643,0.007224076164
2013-04-26,0.007198,1.011193,0.0072785672140000006
2013-04-27,0.007407,1.01174,0.007493958180000001
2013-04-28,0.007686,1.012284,0.0077804148239999996
2013-04-29,0.007944,1.012825,0.0080458818
2013-04-30,0.008057,1.013362,0.008164657634
2013-05-01,0.008162,1.013895,0.00827541099
2013-05-02,0.00811,1.014425,0.008226986749999998
2013-05-03,0.008096,1.01495,0.0082170352
2013-05-04,0.00805,1.015471,0.008174541549999999
2013-05-05,0.008019,1.015988,0.008147207771999999
2013-05-06,0.007892,1.0165,0.008022218
2013-05-07,0.007772,1.017007,0.007904178404
2013-05-08,0.007615,1.017509,0.007748331035
2013-05-09,0.007492,1.018007,0.007626908444000001
2013-05-10,0.007391,1.018499,0.007527726109
2013-05-11,0.007311,1.018986,0.007449806646
2013-05-12,0.007431,1.019467,0.0075756592769999995
2013-05-13,0.007555,1.019943,0.007705669365000001
2013-05-14,0.007671,1.020413,0.007827588123
2013-05-15,0.0078,1.020876,0.007962832799999998
2013-05-16,0.007869,1.021334,0.008036877246
2013-05-17,0.007834,1.021785,0.00800466369
2013-05-18,0.007727,1.02223,0.00789877121
2013-05-19,0.007571,1.022669,0.007742626999
2013-05-20,0.007495,1.023101,0.007668141995000001
2013-05-21,0.00745,1.023525,0.00762526125
2013-05-22,0.007503,1.023943,0.007682644329000001
2013-05-23,0.00754,1.024354,0.0077236291599999994
2013-05-24,0.00753,1.024757,0.00771642021
2013-05-25,0.007607,1.025153,0.007798338871
2013-05-26,0.007722,1.025542,0.007919235323999999
2013-05-27,0.007672,1.025923,0.007870881255999999
2013-05-28,0.007703,1.026296,0.007905558088
2013-05-29,0.00774,1.026661,0.007946356140000001
2013-05-30,0.007654,1.027018,0.007860795772
2013-05-31,0.007541,1.027367,0.0077473745469999996
2013-06-01,0.007488,1.027708,0.007695477504000001
2013-06-02,0.007418,1.02804,0.0076260007200000006
2013-06-03,0.007293,1.028364,0.007499858652000001
2013-06-04,0.00725,1.028679,0.007457922749999999
2013-06-05,0.007194,1.028986,0.007402525284
2013-06-06,0.00712,1.029284,0.00732850208
2013-06-07,0.007103,1.029572,0.007313049915999999
2013-06-08,0.007062,1.029852,0.007272814824
2013-06-09,0.007037,1.030123,0.0072489755509999995
2013-06-10,0.007102,1.030385,0.0073177942700000005
2013-06-11,0.007047,1.030637,0.007262898939
2013-06-12,0.007023,1.03088,0.00723987024
2013-06-13,0.007046,1.031113,0.007265222198
2013-06-14,0.007055,1.031337,0.007276082534999999
2013-06-15,0.0071,1.031552,0.0073240192
2013-06-16,0.007206,1.031757,0.0074348409419999996
2013-06-17,0.007289,1.031952,0.007521898128
2013-06-18,0.007299,1.032137,0.007533567963000001
2013-06-19,0.007351,1.032312,0.007588525511999999
2013-06-20,0.00743,1.032477,0.007671304110000001
2013-06-21,0.007477,1.032633,0.007720996940999999
2013-06-22,0.007497,1.032778,0.007742736666
2013-06-23,0.00759,1.032914,0.007839817260000001
2013-06-24,0.007517,1.033039,0.007765354163
2013-06-25,0.007408,1.033154,0.007653604831999999
2013-06-26,0.007318,1.033259,0.007561389361999999
2013-06-27,0.007214,1.033353,0.007454608541999999
2013-06-28,0.007179,1.033438,0.007419051402
2013-06-29,0.007167,1.033512,0.007407180504
2013-06-30,0.007107,1.033575,0.007345617524999999
2013-07-01,0.00703,1.033628,0.00726640484
2013-07-02,0.007032,1.033671,0.007268774472
2013-07-03,0.007074,1.033704,0.007312422096
2013-07-04,0.007255,1.033726,0.007499682129999999
2013-07-05,0.007334,1.033738,0.007581434492
2013-07-06,0.007376,1.033739,0.007624858863999999
2013-07-07,0.007413,1.03373,0.007663040490000001
2013-07-08,0.007378,1.033711,0.007626719758
2013-07-09,0.007288,1.033681,0.007533467128000001
2013-07-10,0.007251,1.03364,0.007494923639999999
2013-07-11,0.007289,1.03359,0.00753383751
2013-07-12,0.00727,1.033529,0.00751375583
2013-07-13,0.007265,1.033457,0.007508065105
2013-07-14,0.007305,1.033376,0.007548811680000001
2013-07-15,0.007385,1.033284,0.007630802340000001
2013-07-16,0.007425,1.033182,0.007671376350000001
2013-07-17,0.007449,1.033069,0.007695330981
2013-07-18,0.007552,1.032947,0.0078008157440000005
2013-07-19,0.007656,1.032814,0.007907223984
2013-07-20,0.007695,1.032671,0.007946403344999999
2013-07-21,0.007674,1.032518,0.007923543132000001
2013-07-22,0.007557,1.032355,0.007801506735
2013-07-23,0.00746,1.032183,0.00770008518
2013-07-24,0.0074,1.032,0.007636800000000001
2013-07-25,0.007295,1.031807,0.007527032065
2013-07-26,0.007202,1.031605,0.007429619210000001
2013-07-27,0.007139,1.031393,0.007363114627
2013-07-28,0.007064,1.031172,0.007284199008
2013-07-29,0.007064,1.030941,0.007282567224000001
2013-07-30,0.007044,1.0307,0.0072602508
2013-07-31,0.007145,1.03045,0.007362565250000001
2013-08-01,0.007263,1.030191,0.007482277233000001
2013-08-02,0.007345,1.029922,0.00756477709
2013-08-03,0.007308,1.029645,0.00752464566
2013-08-04,0.007306,1.029358,0.0075204895479999995
2013-08-05,0.00729,1.029063,0.00750186927
2013-08-06,0.007306,1.028759,0.0075161132539999995
2013-08-07,0.007297,1.028446,0.007504570461999999
2013-08-08,0.007219,1.028124,0.007422027156
2013-08-09,0.007136,1.027794,0.007334337984000001
2013-08-10,0.007194,1.027455,0.00739151127
2013-08-11,0.007285,1.027108,0.0074824817799999995
2013-08-12,0.007309,1.026753,0.007504537677000001
2013-08-13,0.007444,1.02639,0.007640447159999999
2013-08-14,0.007598,1.026019,0.007795692362
2013-08-15,0.007765,1.02564,0.0079640946
2013-08-16,0.007768,1.025254,0.007964173072000001
2013-08-17,0.00787,1.024859,0.00806564033
2013-08-18,0.007846,1.024458,0.008037897468000002
2013-08-19,0.007868,1.024049,0.008057217532
2013-08-20,0.007833,1.023633,0.008018117289
2013-08-21,0.007744,1.02321,0.00792373824
2013-08-22,0.007686,1.02278,0.00786108708
2013-08-23,0.00761,1.022343,0.007780030229999999
2013-08-24,0.00744,1.0219,0.007602936
2013-08-25,0.007325,1.02145,0.007482121249999999
2013-08-26,0.007349,1.020994,0.007503284906
2013-08-27,0.007335,1.020532,0.00748560222
2013-08-28,0.007335,1.020064,0.007482169440000001
2013-08-29,0.007326,1.019589,0.007469509014000001
2013-08-30,0.007382,1.01911,0.00752307002
2013-08-31,0.007358,1.018624,0.007495035392
2013-09-01,0.007332,1.018133,0.007464951155999999
2013-09-02,0.007328,1.017637,0.007457243935999999
2013-09-03,0.007261,1.017136,0.007385424496
2013-09-04,0.007195,1.01663,0.00731465285
2013-09-05,0.00709,1.016119,0.00720428371
2013-09-06,0.007079,1.015604,0.007189460716
2013-09-07,0.007099,1.015084,0.007206081316000001
2013-09-08,0.007158,1.014559,0.0072622133220000004
2013-09-09,0.007275,1.014031,0.0073770755249999995
2013-09-10,0.00736,1.013499,0.00745935264
2013-09-11,0.007373,1.012963,0.007468576199000001
2013-09-12,0.007427,1.012423,0.007519265621
2013-09-13,0.00738,1.01188,0.0074676744
2013-09-14,0.007267,1.011334,0.007349364178
2013-09-15,0.00716,1.010784,0.007237213439999999
2013-09-16,0.007135,1.010232,0.0072080053199999996
2013-09-17,0.007156,1.009676,0.007225241456
2013-09-18,0.007149,1.009119,0.007214191731000001
2013-09-19,0.007211,1.008558,0.007272711738000001
2013-09-20,0.007373,1.007996,0.007431954507999999
2013-09-21,0.00745,1.007432,0.007505368400000001
2013-09-22,0.007566,1.006865,0.007617940589999999
2013-09-23,0.007599,1.006297,0.007646850903
2013-09-24,0.007728,1.005727,0.007772258256
2013-09-25,0.007811,1.005156,0.007851273516
2013-09-26,0.0078,1.004584,0.007835755199999999
2013-09-27,0.007675,1.00401,0.007705776750000001
2013-09-28,0.007523,1.003436,0.007548849028
2013-09-29,0.007429,1.002861,0.007450254369
2013-09-30,0.007413,1.002286,0.007429946118
2013-10-01,0.007275,1.00171,0.007287440250000001
2013-10-02,0.007219,1.001134,0.0072271863459999995
2013-10-03,0.00724,1.000558,0.0072440399200000005
2013-10-04,0.007272,0.999982,0.007271869104
2013-10-05,0.007296,0.999407,0.007291673472000001
2013-10-06,0.007384,0.998832,0.007375375488000001
2013-10-07,0.00752,0.998258,0.00750690016
2013-10-08,0.007624,0.997684,0.007606342816
2013-10-09,0.007752,0.997112,0.007729612224
2013-10-10,0.007844,0.996541,0.007816867604000001
2013-10-11,0.007943,0.995971,0.007910997653
2013-10-12,0.007839,0.995402,0.007802956278
2013-10-13,0.007766,0.994836,0.0077258963760000006
2013-10-14,0.007699,0.994271,0.007654892429
2013-10-15,0.00776,0.993708,0.007711174080000001
2013-10-16,0.007753,0.993147,0.007699868691000001
2013-10-17,0.007725,0.992589,0.007667750025
2013-10-18,0.007703,0.992033,0.0076416301990000005
2013-10-19,0.007745,0.99148,0.0076790126
2013-10-20,0.007867,0.990929,0.007795638443
2013-10-21,0.008011,0.990382,0.007933950202
2013-10-22,0.008168,0.989837,0.008084988615999999
2013-10-23,0.008223,0.989296,0.008134981008
2013-10-24,0.008273,0.988759,0.008180003207000002
2013-10-25,0.008203,0.988225,0.008106409675
2013-10-26,0.008037,0.987694,0.007938096678
2013-10-27,0.007927,0.987168,0.007825280736000001
2013-10-28,0.007931,0.986645,0.007825081495
2013-10-29,0.007888,0.986127,0.007778569775999999
2013-10-30,0.007796,0.985613,0.007683838948
2013-10-31,0.007776,0.985103,0.007660160928
2013-11-01,0.007811,0.984598,0.007690694978
2013-11-02,0.007921,0.984098,0.0077950402579999994
2013-11-03,0.007961,0.983603,0.007830463482999999
2013-11-04,0.008034,0.983112,0.007898321808
2013-11-05,0.008133,0.982627,0.007991705391
2013-11-06,0.008159,0.982147,0.008013337373
2013-11-07,0.008076,0.981672,0.007927983072
2013-11-08,0.007997,0.981203,0.007846680391000001
2013-11-09,0.007938,0.98074,0.0077851141200000005
2013-11-10,0.00785,0.980282,0.007695213699999999
2013-11-11,0.007867,0.97983,0.00770832261
2013-11-12,0.007859,0.979385,0.007696986715
2013-11-13,0.008056,0.978945,0.00788638092
2013-11-14,0.008249,0.978512,0.008071745488
2013-11-15,0.008478,0.978085,0.00829220463
2013-11-16,0.008659,0.977664,0.008465592576
2013-11-18,0.008746,0.976844,0.008543477624
2013-11-19,0.008678,0.976443,0.008473572354
2013-11-20,0.008498,0.97605,0.0082944729
2013-11-21,0.008254,0.975664,0.008053130656
2013-11-22,0.008106,0.975284,0.007905652104
2013-11-23,0.007921,0.974912,0.007722277951999999
2013-11-25,0.007601,0.974191,0.007404825791
2013-11-26,0.007514,0.973841,0.007317441274
2013-11-27,0.00763,0.973499,0.007427797369999999
2013-11-28,0.007717,0.973165,0.0075099143049999996
2013-11-29,0.007786,0.972838,0.007574516668
2013-11-30,0.007913,0.972519,0.007695542847
2013-12-01,0.008022,0.972209,0.007799060597999999
2013-12-02,0.008133,0.971906,0.007904511498
2013-12-03,0.008165,0.971611,0.007933203815
2013-12-04,0.008135,0.971325,0.007901728875
2013-12-05,0.008192,0.971047,0.007954817024
2013-12-06,0.008113,0.970777,0.007875913801
2013-12-07,0.008128,0.970516,0.007888354048
2013-12-08,0.008155,0.970263,0.007912494765
2013-12-09,0.008306,0.970018,0.008056969508
2013-12-10,0.008546,0.969783,0.008287765518
2013-12-11,0.008729,0.969555,0.008463245595
2013-12-12,0.008914,0.969337,0.008640670018
2013-12-13,0.009009,0.969127,0.008730865143
2013-12-14,0.009047,0.968927,0.008765882568999999
2013-12-15,0.008972,0.968735,0.008691490420000001
2013-12-16,0.00889,0.968552,0.00861042728
2013-12-17,0.008815,0.968378,0.00853625207
2013-12-18,0.008562,0.968213,0.008289839706
2013-12-19,0.008294,0.968057,0.008029064757999999
2013-12-20,0.00815,0.96791,0.0078884665
2013-12-21,0.008039,0.967773,0.007779927146999999
2013-12-22,0.007912,0.967644,0.0076559993280000006
2013-12-23,0.007854,0.967525,0.00759894135
2013-12-24,0.007793,0.967415,0.007539065094999999
2013-12-25,0.007754,0.967314,0.007500552755999999
2013-12-26,0.007814,0.967222,0.007557872708
2013-12-27,0.007948,0.96714,0.00768682872
2013-12-28,0.007984,0.967067,0.007721062928
2013-12-29,0.008022,0.967004,0.007757306087999999
2013-12-30,0.008062,0.96695,0.0077955509
2013-12-31,0.008133,0.966905,0.007863838365
2014-01-01,0.008178,0.966862,0.007906997435999999
2014-01-02,0.008194,0.966839,0.007922278766
2014-01-03,0.008325,0.966825,0.008048818125000001
2014-01-04,0.008527,0.96682,0.00824407414
2014-01-05,0.008588,0.966825,0.0083030931
2014-01-06,0.008593,0.966839,0.008308047527
2014-01-07,0.008727,0.966862,0.008437804674
2014-01-08,0.00875,0.966895,0.00846033125
2014-01-09,0.008865,0.966938,0.008571905369999999
2014-01-10,0.008916,0.966989,0.008621673924
2014-01-11,0.008814,0.96705,0.008523578700000001
2014-01-12,0.008681,0.967121,0.008395577401
2014-01-13,0.008475,0.967201,0.008197028475
2014-01-14,0.008324,0.96729,0.00805172196
2014-01-15,0.008127,0.967388,0.007861962276
2014-01-16,0.007998,0.967496,0.007738033008
2014-01-17,0.00791,0.967613,0.00765381883
2014-01-18,0.007812,0.967739,0.0075599770680000004
2014-01-19,0.007833,0.967874,0.007581357042
2014-01-20,0.007966,0.968019,0.007711239354
2014-01-21,0.008101,0.968172,0.007843161372000002
2014-01-22,0.008231,0.968335,0.007970365385
2014-01-23,0.008315,0.968506,0.00805312739
2014-01-24,0.008453,0.968687,0.008188311211
2014-01-26,0.008316,0.969075,0.0080588277
2014-01-27,0.008185,0.969283,0.007933581355
2014-01-28,0.008186,0.969499,0.007936318814
2014-01-29,0.008196,0.969724,0.007947857904
2014-01-30,0.008243,0.969957,0.007995355551
2014-01-31,0.008224,0.970199,0.007978916576
2014-02-01,0.008391,0.97045,0.00814304595
2014-02-02,0.008636,0.970709,0.008383042924
2014-02-03,0.008729,0.970977,0.008475658233
2014-02-04,0.008892,0.971253,0.008636381676000001
2014-02-05,0.008911,0.971537,0.008657366207
2014-02-06,0.008914,0.97183,0.00866289262
2014-02-07,0.00882,0.97213,0.0085741866
2014-02-08,0.008659,0.972439,0.008420349301
2014-02-10,0.008254,0.97308,0.008031802319999998
2014-02-11,0.008323,0.973413,0.008101716399
2014-02-12,0.008284,0.973753,0.008066569852
2014-02-13,0.008202,0.9741,0.007989568199999998
2014-02-14,0.008071,0.974456,0.007864834376
2014-02-15,0.007978,0.974818,0.0077770980040000005
2014-02-16,0.007928,0.975188,0.007731290464
2014-02-17,0.008026,0.975566,0.007829892716
2014-02-18,0.008077,0.97595,0.00788274815
2014-02-19,0.008121,0.976342,0.007928873382
2014-02-20,0.008184,0.97674,0.007993640160000001
2014-02-21,0.008157,0.977146,0.007970579921999999
2014-02-22,0.008086,0.977558,0.007904533988
2014-02-23,0.008127,0.977977,0.007948019079
2014-02-24,0.008277,0.978402,0.008098233354
2014-02-25,0.00855,0.978834,0.0083690307
2014-02-26,0.008745,0.979272,0.00856373364
2014-02-27,0.008887,0.979716,0.008706736092000001
2014-02-28,0.008939,0.980166,0.008761703874
2014-03-01,0.008854,0.980622,0.008682427188
2014-03-02,0.008826,0.981084,0.008659047384
2014-03-03,0.008805,0.981552,0.00864256536
2014-03-04,0.008703,0.982025,0.008546563575
2014-03-05,0.008619,0.982503,0.008468193357
2014-03-06,0.008576,0.982987,0.008430096512000001
2014-03-07,0.008446,0.983477,0.008306446742
2014-03-08,0.008228,0.983971,0.008096113387999999
2014-03-09,0.00808,0.98447,0.0079545176
2014-03-10,0.008106,0.984973,0.007984191138
2014-03-11,0.00809,0.985482,0.007972549379999999
2014-03-12,0.008084,0.985995,0.007970783579999998
2014-03-13,0.0081,0.986512,0.007990747199999999
2014-03-14,0.008122,0.987034,0.008016690148000001
2014-03-15,0.008129,0.987559,0.008027867111
2014-03-16,0.008122,0.988088,0.008025250736
2014-03-17,0.008161,0.988622,0.008068144142
2014-03-18,0.008223,0.989158,0.008133846234
2014-03-19,0.00832,0.989699,0.00823429568
2014-03-20,0.008425,0.990242,0.00834278885
2014-03-21,0.008521,0.990789,0.008442513069
2014-03-22,0.008645,0.991339,0.008570125655
2014-03-23,0.008722,0.991891,0.008651273302
2014-03-24,0.008711,0.992446,0.008645197106
2014-03-25,0.008721,0.993004,0.008659987884
2014-03-26,0.008808,0.993564,0.008751311712
2014-03-27,0.008712,0.994126,0.008660825712
2014-03-28,0.008668,0.994691,0.008621981588
2014-03-29,0.008601,0.995257,0.008560205456999998
2014-03-30,0.008453,0.995825,0.008417708725
2014-03-31,0.008365,0.996395,0.008334844175
2014-04-01,0.008344,0.996965,0.00831867596
2014-04-02,0.008361,0.997538,0.008340415218
2014-04-03,0.008306,0.998111,0.008290309966
2014-04-04,0.008352,0.998685,0.00834101712
2014-04-05,0.008285,0.99926,0.0082788691
2014-04-06,0.008219,0.999835,0.008217643865
2014-04-07,0.008176,1.000411,0.008179360335999999
2014-04-08,0.007989,1.000987,0.007996885143
2014-04-09,0.007885,1.001563,0.007897324255
2014-04-10,0.007856,1.002138,0.007872796127999999
2014-04-11,0.00782,1.002714,0.007841223480000001
2014-04-12,0.007814,1.003289,0.007839700246
2014-04-13,0.007872,1.003863,0.007902409536
2014-04-14,0.008115,1.004437,0.008151006255
2014-04-15,0.008395,1.00501,0.00843705895
2014-04-16,0.008603,1.005581,0.008651013343
2014-04-17,0.008697,1.006151,0.008750495247
2014-04-18,0.008706,1.00672,0.008764504320000002
2014-04-19,0.008724,1.007287,0.008787571788000001
2014-04-20,0.008684,1.007852,0.008752186768
2014-04-21,0.008559,1.008415,0.008631023985000002
2014-04-22,0.00828,1.008976,0.00835432128
2014-04-23,0.008082,1.009534,0.008159053788
2014-04-24,0.007958,1.01009,0.00803829622
2014-04-25,0.007856,1.010643,0.007939611408
2014-04-26,0.007766,1.011193,0.007852924838
2014-04-27,0.007765,1.01174,0.0078561611
2014-04-28,0.007753,1.012284,0.007848237852
2014-04-29,0.007737,1.012825,0.007836227025
2014-04-30,0.007745,1.013362,0.00784848869
2014-05-01,0.007647,1.013895,0.007753255065
2014-05-02,0.0077,1.014425,0.007811072499999999
2014-05-03,0.007682,1.01495,0.0077968459
2014-05-04,0.007659,1.015471,0.007777492389
2014-05-05,0.007576,1.015988,0.007697125088
2014-05-06,0.007609,1.0165,0.0077345485
2014-05-07,0.007725,1.017007,0.007856379075
2014-05-08,0.007828,1.017509,0.007965060452
2014-05-09,0.007984,1.018007,0.008127767888000001
2014-05-10,0.008078,1.018499,0.008227434922000001
2014-05-11,0.008259,1.018986,0.008415805374
2014-05-12,0.008349,1.019467,0.008511529983
2014-05-13,0.008391,1.019943,0.008558341713
2014-05-14,0.008516,1.020413,0.008689837108
2014-05-15,0.008472,1.020876,0.008648861471999999
2014-05-16,0.008297,1.021334,0.008474008198
2014-05-17,0.008201,1.021785,0.008379658784999999
2014-05-18,0.00799,1.02223,0.008167617700000001
2014-05-19,0.007787,1.022669,0.007963523503
2014-05-20,0.007707,1.023101,0.007885039407000001
2014-05-21,0.007563,1.023525,0.0077409195750000005
2014-05-22,0.007535,1.023943,0.007715410505000001
2014-05-23,0.007534,1.024354,0.007717483036
2014-05-24,0.007577,1.024757,0.007764583789
2014-05-25,0.007507,1.025153,0.007695823571
2014-05-26,0.007434,1.025542,0.007623879227999999
2014-05-27,0.007362,1.025923,0.007552845125999999
2014-05-28,0.007298,1.026296,0.007489908208000001
2014-05-29,0.007312,1.026661,0.007506945232
2014-05-30,0.007215,1.027018,0.00740993487
2014-05-31,0.007128,1.027367,0.007323071975999999
2014-06-01,0.007127,1.027708,0.007324474916
2014-06-02,0.007188,1.02804,0.007389551520000001
2014-06-03,0.007311,1.028364,0.0075183692040000005
2014-06-04,0.007398,1.028679,0.007610167241999999
2014-06-05,0.007525,1.028986,0.007743119649999999
2014-06-06,0.007743,1.029284,0.007969746012
2014-06-07,0.007871,1.029572,0.008103761211999998
2014-06-08,0.007946,1.029852,0.008183203992
2014-06-09,0.008089,1.030123,0.008332664947
2014-06-10,0.008098,1.030385,0.00834405773
2014-06-11,0.008139,1.030637,0.008388354543
2014-06-12,0.00817,1.03088,0.0084222896
2014-06-13,0.007987,1.031113,0.008235499531
2014-06-14,0.007794,1.031337,0.008038240577999999
2014-06-15,0.007599,1.031552,0.007838763648
2014-06-16,0.007492,1.031757,0.0077299234440000005
2014-06-17,0.007474,1.031952,0.007712809247999999
2014-06-18,0.007449,1.032137,0.007688388513
2014-06-19,0.007349,1.032312,0.007586460887999999
2014-06-20,0.007214,1.032477,0.007448289078000001
2014-06-21,0.007087,1.032633,0.007318270071
2014-06-22,0.007003,1.032778,0.007232544333999999
2014-06-23,0.00686,1.032914,0.0070857900400000005
2014-06-24,0.006798,1.033039,0.007022599122
2014-06-25,0.006768,1.033154,0.006992386271999999
2014-06-26,0.006823,1.033259,0.007049926157
2014-06-27,0.006892,1.033353,0.007121868875999999
2014-06-28,0.007031,1.033438,0.007266102578
2014-06-29,0.007357,1.033512,0.007603547784
2014-06-30,0.007698,1.033575,0.00795646035
2014-07-01,0.008017,1.033628,0.008286595676
2014-07-02,0.008275,1.033671,0.008553627525
2014-07-03,0.008547,1.033704,0.008835068088000001
2014-07-04,0.008857,1.033726,0.009155711181999999
2014-07-05,0.008973,1.033738,0.009275731074000001
2014-07-06,0.008979,1.033739,0.009281942480999998
2014-07-07,0.00883,1.03373,0.009127835899999999
2014-07-08,0.008711,1.033711,0.009004656521
2014-07-09,0.008632,1.033681,0.008922734392000002
2014-07-10,0.008421,1.03364,0.008704282439999999
2014-07-11,0.008189,1.03359,0.00846406851
2014-07-12,0.007891,1.033529,0.008155577339
2014-07-13,0.007672,1.033457,0.007928682104
2014-07-14,0.00743,1.033376,0.00767798368
2014-07-15,0.007191,1.033284,0.007430345244000001
2014-07-16,0.006998,1.033182,0.007230207636
2014-07-17,0.006826,1.033069,0.007051728994
2014-07-18,0.006749,1.032947,0.006971359303
2014-07-19,0.006632,1.032814,0.006849622448
2014-07-20,0.006523,1.032671,0.006736112932999999
2014-07-21,0.006445,1.032518,0.00665457851
2014-07-22,0.006488,1.032355,0.006697919239999999
2014-07-23,0.006596,1.032183,0.006808279068000001
2014-07-24,0.006726,1.032,0.006941232
2014-07-25,0.006886,1.031807,0.007105023001999999
2014-07-26,0.007144,1.031605,0.007369786120000001
2014-07-27,0.007404,1.031393,0.007636433772
2014-07-28,0.007705,1.031172,0.00794518026
2014-07-29,0.007997,1.030941,0.008244435177000001
2014-07-30,0.008296,1.0307,0.008550687199999999
2014-07-31,0.008505,1.03045,0.00876397725
2014-08-01,0.008741,1.030191,0.009004899531000001
2014-08-02,0.008746,1.029922,0.009007697812
2014-08-03,0.008646,1.029645,0.008902310669999998
2014-08-04,0.008524,1.029358,0.008774247592
2014-08-05,0.008377,1.029063,0.008620460751000002
2014-08-06,0.008145,1.028759,0.008379242055
2014-08-07,0.007889,1.028446,0.008113410494
2014-08-08,0.007634,1.028124,0.007848698616
2014-08-09,0.00736,1.027794,0.007564563840000001
2014-08-10,0.007176,1.027455,0.0073730170800000005
2014-08-11,0.007106,1.027108,0.007298629448
2014-08-12,0.00704,1.026753,0.0072283411200000005
2014-08-13,0.007001,1.02639,0.00718575639
2014-08-14,0.006962,1.026019,0.007143144278
2014-08-15,0.006971,1.02564,0.00714973644
2014-08-16,0.006968,1.025254,0.007143969872000001
2014-08-17,0.007041,1.024859,0.007216032219
2014-08-18,0.007081,1.024458,0.007254187098
2014-08-19,0.007126,1.024049,0.007297373174
2014-08-20,0.007281,1.023633,0.007453071873
2014-08-21,0.007422,1.02321,0.007594264619999999
2014-08-22,0.007541,1.02278,0.00771278398
2014-08-23,0.00767,1.022343,0.00784137081
2014-08-24,0.007915,1.0219,0.0080883385
2014-08-25,0.007945,1.02145,0.00811542025
2014-08-26,0.007951,1.020994,0.008117923293999999
2014-08-27,0.008047,1.020532,0.008212221004
2014-08-28,0.008004,1.020064,0.008164592256
2014-08-29,0.00803,1.019589,0.008187299670000002
2014-08-30,0.008011,1.01911,0.00816409021
2014-08-31,0.00796,1.018624,0.00810824704
2014-09-01,0.007862,1.018133,0.008004561645999999
2014-09-02,0.007725,1.017637,0.007861245825
2014-09-03,0.007608,1.017136,0.007738370688
2014-09-04,0.00758,1.01663,0.007706055399999999
2014-09-05,0.007618,1.016119,0.007740794542
2014-09-06,0.007786,1.015604,0.007907492744
2014-09-07,0.007937,1.015084,0.008056721708
2014-09-08,0.00799,1.014559,0.00810632641
2014-09-09,0.008058,1.014031,0.008171061797999998
2014-09-10,0.008192,1.013499,0.008302583807999999
2014-09-11,0.008131,1.012963,0.008236402153
2014-09-12,0.008103,1.012423,0.008203663569000002
2014-09-13,0.00802,1.01188,0.008115277599999998
2014-09-14,0.007919,1.011334,0.008008753946000001
2014-09-15,0.007872,1.010784,0.007956891648
2014-09-16,0.007791,1.010232,0.007870717512
2014-09-17,0.007728,1.009676,0.0078027761279999995
2014-09-18,0.007769,1.009119,0.007839845511
2014-09-19,0.007816,1.008558,0.007882889328000001
2014-09-20,0.007783,1.007996,0.007845232867999999
2014-09-21,0.007875,1.007432,0.007933527000000001
2014-09-22,0.00794,1.006865,0.007994508099999999
2014-09-23,0.008037,1.006297,0.008087608989000001
2014-09-24,0.008134,1.005727,0.008180583418000001
2014-09-25,0.00833,1.005156,0.008372949480000001
2014-09-26,0.00839,1.004584,0.00842845976
2014-09-27,0.008487,1.00401,0.00852103287
2014-09-28,0.008541,1.003436,0.008570346876
2014-09-29,0.00848,1.002861,0.00850426128
2014-09-30,0.008422,1.002286,0.008441252692
2014-10-01,0.008334,1.00171,0.00834825114
2014-10-02,0.008299,1.001134,0.008308411066
2014-10-03,0.008328,1.000558,0.008332647024
2014-10-04,0.008402,0.999982,0.008401848764
2014-10-05,0.008467,0.999407,0.008461979069000002
2014-10-06,0.008428,0.998832,0.008418156096000001
2014-10-07,0.008366,0.998258,0.008351426428
2014-10-08,0.008335,0.997684,0.00831569614
2014-10-09,0.008201,0.997112,0.008177315512
2014-10-10,0.00804,0.996541,0.00801218964
2014-10-11,0.007891,0.995971,0.007859207161000002
2014-10-12,0.007729,0.995402,0.007693462058
2014-10-13,0.007665,0.994836,0.00762541794
2014-10-14,0.007715,0.994271,0.007670800765
2014-10-15,0.007727,0.993708,0.007678381716
2014-10-16,0.007783,0.993147,0.007729663101
2014-10-17,0.007944,0.992589,0.007885127016
2014-10-18,0.008134,0.992033,0.008069196422000002
2014-10-19,0.008348,0.99148,0.00827687504
2014-10-20,0.008568,0.990929,0.008490279671999999
2014-10-21,0.008639,0.990382,0.008555910098
2014-10-22,0.00882,0.989837,0.008730362339999999
2014-10-23,0.008714,0.989296,0.008620725344
2014-10-24,0.008874,0.988759,0.008774247366
